,AGENCY,AGENCY NAME,CLASS TITLE,ETHNICITY,GENDER,STATUS,HRS PER WK,MONTHLY,ANNUAL
137209,771,62,1360,5,0,0,40.0,4285.58,51426.96
137210,771,62,1326,5,0,8,36.25,4914.25,58971.0
137211,771,62,1154,5,1,0,40.0,3132.0,37584.0
137212,771,62,1198,5,1,0,40.0,2661.0,31932.0
137213,771,62,1153,3,0,0,40.0,2668.0,32016.0
137214,771,62,1326,3,0,8,36.25,5741.45,68897.4
137215,771,62,784,3,0,0,40.0,3834.02,46008.24
137216,771,62,1326,5,1,7,40.0,5689.07,68268.84
137217,771,62,1006,5,0,1,20.0,2419.0,29028.0
137218,771,62,1128,5,0,0,40.0,4047.0,48564.0
137219,771,62,1116,5,0,0,40.0,4691.0,56292.0
137220,771,62,904,5,0,1,20.0,2563.6,30763.2
137221,771,62,1324,3,1,1,30.0,2169.0,26028.0
137222,771,62,1153,5,1,0,40.0,2670.0,32040.0
137223,771,62,548,3,1,0,40.0,3962.0,47544.0
137224,771,62,620,3,1,8,19.0,1117.26,13407.12
137225,771,62,1324,3,1,0,40.0,2691.0,32292.0
137226,771,62,1326,3,1,8,36.25,4489.07,53868.84
137227,771,62,1326,3,0,8,36.25,4653.43,55841.16
137228,771,62,1324,3,0,0,40.0,3062.0,36744.0
137231,771,62,1153,3,0,0,40.0,2825.0,33900.0
137232,771,62,1153,3,1,0,40.0,2691.0,32292.0
137233,771,62,50,5,0,0,40.0,3177.3,38127.6
137234,771,62,1153,5,0,0,40.0,2351.0,28212.0
137235,771,62,396,5,1,0,40.0,7700.0,92400.0
137236,771,62,1153,5,0,0,40.0,2661.0,31932.0
137238,771,62,1326,5,0,8,36.25,4849.03,58188.36
137239,771,62,1326,5,0,7,40.0,8091.4,97096.8
137240,771,62,1326,3,0,8,36.25,5074.7,60896.4
137241,771,62,1326,1,0,8,36.25,4696.22,56354.64
137242,771,62,1326,5,0,7,40.0,5535.16,66421.92
137243,771,62,1153,0,0,0,40.0,2756.0,33072.0
137245,771,62,1155,5,0,0,40.0,3725.0,44700.0
137247,771,62,690,5,1,0,40.0,2556.0,30672.0
137248,771,62,50,0,0,0,40.0,2920.05,35040.6
137249,771,62,1326,2,0,8,36.25,6798.59,81583.08
137251,771,62,290,2,0,0,40.0,2735.0,32820.0
137252,771,62,1153,5,1,0,40.0,2904.91,34858.92
137254,771,62,620,5,0,8,19.0,1161.22,13934.64
137255,771,62,1302,5,1,0,40.0,3772.04,45264.48
137258,771,62,396,5,1,0,40.0,6950.0,83400.0
137259,771,62,1326,5,1,8,36.25,5022.14,60265.68
137260,771,62,1326,5,0,8,36.24,4637.2,55646.4
137261,771,62,802,5,1,0,40.0,2570.0,30840.0
137262,771,62,1155,5,0,1,30.0,2693.25,32319.0
137264,771,62,1005,5,0,0,40.0,3549.0,42588.0
137266,771,62,1324,5,0,0,40.0,2997.0,35964.0
137267,771,62,1155,5,0,0,40.0,3222.0,38664.0
137269,771,62,1324,5,0,0,40.0,3250.0,39000.0
137270,771,62,49,5,1,0,40.0,2700.0,32400.0
137271,771,62,1326,5,0,8,36.25,4312.55,51750.6
137272,771,62,620,4,0,8,19.0,1117.26,13407.12
137273,771,62,620,5,0,8,20.0,1175.49,14105.88
137274,771,62,1128,5,1,0,40.0,4570.0,54840.0
137275,771,62,1154,5,0,0,40.0,3446.25,41355.0
137276,771,62,1382,3,0,1,20.0,1503.71,18044.52
137277,771,62,1153,3,1,0,40.0,2630.1,31561.2
137278,771,62,1326,5,0,8,36.24,5930.06,71160.72
137279,771,62,1326,1,1,8,36.25,5745.61,68947.32
137280,771,62,1153,2,0,0,40.0,2454.0,29448.0
137281,771,62,1154,3,0,0,40.0,2975.0,35700.0
137282,771,62,1326,5,0,8,36.25,4793.49,57521.88
137283,771,62,1324,3,0,0,40.0,3151.0,37812.0
137285,771,62,1326,3,0,8,36.25,4438.12,53257.44
137286,771,62,1324,5,0,0,40.0,2791.0,33492.0
137287,771,62,620,2,1,8,19.0,1117.26,13407.12
137289,771,62,396,5,0,0,40.0,6490.0,77880.0
137291,771,62,1324,5,0,0,40.0,2891.0,34692.0
137292,771,62,1153,5,0,0,40.0,2904.91,34858.92
137293,771,62,1154,5,0,0,40.0,3121.0,37452.0
137294,771,62,1153,5,0,0,40.0,2570.0,30840.0
137295,771,62,1085,5,0,0,40.0,4794.0,57528.0
137299,771,62,1324,5,0,0,40.0,3322.0,39864.0
137300,771,62,491,5,0,0,40.0,4063.0,48756.0
137301,771,62,1326,5,0,8,30.4,3320.91,39850.92
137302,771,62,1011,5,1,0,40.0,7150.0,85800.0
137304,771,62,50,2,0,0,40.0,3093.0,37116.0
137305,771,62,1153,2,1,0,40.0,2691.0,32292.0
137306,771,62,904,5,0,1,28.0,3295.22,39542.64
137307,771,62,1326,5,0,7,40.0,5722.65,68671.8
137308,771,62,886,5,1,0,40.0,3060.88,36730.56
137309,771,62,652,5,1,0,40.0,3287.0,39444.0
137310,771,62,1153,5,0,1,10.0,596.5,7158.0
137311,771,62,1009,5,1,0,40.0,6043.76,72525.12
137312,771,62,1324,2,0,0,40.0,3097.0,37164.0
137313,771,62,396,5,0,0,40.0,8670.0,104040.0
137314,771,62,52,5,0,0,40.0,4349.0,52188.0
137315,771,62,1012,2,0,0,40.0,4022.0,48264.0
137316,771,62,620,2,1,8,19.0,1057.98,12695.76
137317,771,62,51,5,0,0,40.0,4063.0,48756.0
137319,771,62,1326,5,0,8,36.25,5004.16,60049.92
137320,771,62,548,2,0,0,40.0,4049.0,48588.0
137321,771,62,1326,5,0,8,36.25,4714.43,56573.16
137322,771,62,1326,5,0,8,36.25,5954.31,71451.72
137323,771,62,1326,5,0,8,36.25,5969.27,71631.24
137324,771,62,1326,5,0,8,36.25,4763.01,57156.12
137325,771,62,1153,2,0,0,40.0,2780.0,33360.0
137326,771,62,1324,5,1,0,40.0,2826.0,33912.0
137328,771,62,1184,3,1,0,40.0,4622.24,55466.88
137329,771,62,1326,5,0,8,30.0,3751.47,45017.64
137330,771,62,1153,2,0,0,40.0,2897.0,34764.0
137331,771,62,17,3,0,0,40.0,3000.0,36000.0
137332,771,62,1128,5,0,0,40.0,3875.0,46500.0
137333,771,62,624,3,1,0,40.0,4186.0,50232.0
137334,772,63,983,5,0,8,35.0,4511.64,54139.68
137335,772,63,49,2,0,0,40.0,2694.44,32333.28
137336,772,63,1155,5,0,0,40.0,3032.07,36384.84
137337,772,63,1014,3,1,0,40.0,4217.84,50614.08
137338,772,63,983,5,0,8,35.0,4657.83,55893.96
137339,772,63,1361,5,1,0,40.0,5911.38,70936.56
137340,772,63,1153,1,0,0,40.0,2234.76,26817.12
137341,772,63,983,5,0,7,40.0,6899.98,82799.76
137342,772,63,1153,5,0,0,40.0,2250.69,27008.28
137343,772,63,625,5,0,0,40.0,4570.28,54843.36
137344,772,63,983,5,1,8,35.0,4424.62,53095.44
137345,772,63,1153,5,1,0,40.0,2533.61,30403.32
137346,772,63,983,5,0,7,40.0,6483.68,77804.16
137347,772,63,1412,3,0,0,40.0,4538.32,54459.84
137348,772,63,1154,5,1,0,40.0,2808.5,33702.0
137349,772,63,983,5,0,8,35.0,4487.86,53854.32
137350,772,63,1015,5,0,0,40.0,5360.49,64325.88
137351,772,63,1272,5,1,8,19.0,1007.63,12091.56
137352,772,63,983,5,0,8,35.0,4298.31,51579.72
137353,772,63,983,5,1,8,35.0,5399.57,64794.84
137354,772,63,983,5,0,8,35.0,5492.4,65908.8
137355,772,63,1127,5,0,0,40.0,3234.4,38812.8
137356,772,63,1409,5,1,0,40.0,2418.15,29017.8
137357,772,63,1155,5,1,0,40.0,3098.07,37176.84
137358,772,63,983,5,1,7,40.0,6855.09,82261.08
137359,772,63,1272,5,0,8,20.0,1078.43,12941.16
137360,772,63,1155,5,0,0,40.0,3044.35,36532.2
137361,772,63,1323,5,0,0,40.0,2381.12,28573.44
137362,772,63,1006,5,1,0,40.0,4583.33,54999.96
137363,772,63,1155,2,1,0,40.0,3044.15,36529.8
137364,772,63,983,4,0,7,40.0,5953.52,71442.24
137365,772,63,1272,5,0,8,19.0,964.59,11575.08
137366,772,63,983,5,0,8,35.0,4481.6,53779.2
137367,772,63,1152,5,1,0,40.0,2123.29,25479.48
137368,772,63,1381,3,1,0,40.0,2808.01,33696.12
137369,772,63,1154,5,1,0,40.0,2650.25,31803.0
137370,772,63,1008,5,0,1,30.0,3536.0,42432.0
137371,772,63,1272,3,0,8,19.0,1065.39,12784.68
137372,772,63,983,5,0,8,35.0,4700.73,56408.76
137373,772,63,983,5,1,8,35.0,4340.39,52084.68
137374,772,63,1272,5,0,8,19.0,1065.39,12784.68
137375,772,63,1117,5,0,0,40.0,5744.76,68937.12
137376,772,63,49,5,0,0,40.0,3142.86,37714.32
137377,772,63,1323,5,0,0,40.0,2201.17,26414.04
137378,772,63,983,5,0,8,35.0,4731.87,56782.44
137379,772,63,983,5,1,8,35.0,4364.58,52374.96
137380,772,63,685,5,0,0,40.0,5440.4,65284.8
137381,772,63,1323,3,0,0,40.0,2271.24,27254.88
137382,772,63,1409,5,1,0,40.0,2663.19,31958.28
137383,772,63,983,5,1,8,35.0,5011.99,60143.88
137385,772,63,1304,5,1,0,40.0,3917.48,47009.76
137386,772,63,1382,0,0,0,40.0,3204.24,38450.88
137387,772,63,1007,5,0,0,40.0,4572.14,54865.68
137388,772,63,1010,5,0,0,40.0,7248.32,86979.84
137389,772,63,1197,2,0,0,40.0,2212.9,26554.8
137390,772,63,19,2,0,0,40.0,3980.9,47770.8
137391,772,63,983,5,0,7,40.0,6619.67,79436.04
137392,772,63,1325,5,0,0,40.0,2871.28,34455.36
137393,772,63,983,5,0,8,35.0,4749.81,56997.72
137394,772,63,983,5,0,8,35.0,4913.21,58958.52
137395,772,63,1197,5,1,0,40.0,2184.68,26216.16
137396,772,63,983,5,0,8,35.0,6271.03,75252.36
137397,772,63,1273,5,0,5,40.0,12409.0,148908.0
137398,772,63,1382,1,1,0,40.0,2977.82,35733.84
137399,772,63,1272,5,1,8,8.0,406.14,4873.68
137401,772,63,983,5,0,8,35.0,4753.69,57044.28
137402,772,63,983,5,0,8,35.0,4449.14,53389.68
137403,772,63,1382,2,0,0,40.0,3026.54,36318.48
137404,772,63,1153,2,1,0,40.0,2190.95,26291.4
137405,772,63,1382,5,1,0,40.0,3119.33,37431.96
137406,772,63,983,2,0,7,40.0,5355.51,64266.12
137407,772,63,1154,3,1,0,40.0,2534.34,30412.08
137408,772,63,983,5,1,7,40.0,4484.96,53819.52
137409,772,63,1126,5,1,0,40.0,2888.6,34663.2
137410,772,63,685,5,1,0,40.0,6037.68,72452.16
137411,772,63,983,5,0,8,35.0,5114.56,61374.72
137412,772,63,983,5,0,8,35.0,4880.36,58564.32
137413,772,63,983,5,0,8,35.0,4550.37,54604.44
137414,772,63,1409,5,0,0,40.0,2433.64,29203.68
137416,772,63,1272,5,0,8,19.0,4528.33,54339.96
137417,772,63,656,3,1,0,40.0,6174.12,74089.44
137418,772,63,1272,3,1,8,20.0,1121.46,13457.52
137419,772,63,544,5,0,0,40.0,1879.02,22548.24
137420,772,63,684,5,0,0,40.0,4954.93,59459.16
137421,772,63,50,5,0,0,40.0,3405.37,40864.44
137423,772,63,685,5,0,0,40.0,5655.93,67871.16
137424,772,63,289,5,0,0,40.0,2416.5,28998.0
137425,772,63,683,5,0,0,40.0,3905.48,46865.76
137426,772,63,1154,3,0,0,40.0,2518.06,30216.72
137427,772,63,1272,3,0,8,20.0,1176.06,14112.72
137428,772,63,1153,3,0,0,40.0,2234.76,26817.12
137429,772,63,1127,5,0,0,40.0,3416.4,40996.8
137430,772,63,1409,5,1,0,40.0,2573.14,30877.68
137431,772,63,684,5,0,0,40.0,4684.1,56209.2
137432,772,63,1272,3,1,8,19.0,1176.54,14118.48
137433,772,63,983,5,1,8,35.0,4677.17,56126.04
137434,772,63,983,1,0,8,35.0,4657.83,55893.96
137435,772,63,983,5,0,8,35.0,5609.12,67309.44
137436,772,63,983,5,0,8,35.0,4469.44,53633.28
137437,772,63,1154,5,0,0,40.0,2740.0,32880.0
137438,772,63,685,5,0,0,40.0,6149.0,73788.0
137439,772,63,983,3,0,8,35.0,4817.69,57812.28
137440,772,63,784,2,0,0,40.0,3546.33,42555.96
137441,772,63,544,2,0,0,40.0,2636.11,31633.32
137442,772,63,887,5,1,0,40.0,4310.43,51725.16
137443,772,63,885,5,0,0,40.0,3164.52,37974.24
137444,772,63,1323,5,1,0,40.0,2122.84,25474.08
137445,772,63,1154,2,1,0,40.0,2468.68,29624.16
137446,772,63,1382,3,0,0,40.0,3260.84,39130.08
137447,772,63,983,2,0,7,40.0,5574.65,66895.8
137448,772,63,1179,5,0,0,40.0,5489.12,65869.44
137449,772,63,1155,5,1,0,40.0,2954.74,35456.88
137450,772,63,1153,5,1,0,40.0,2250.69,27008.28
137451,772,63,983,5,0,8,35.0,4318.82,51825.84
137452,772,63,1155,5,0,0,40.0,3229.44,38753.28
137453,772,63,983,5,0,8,35.0,4479.8,53757.6
137454,772,63,1272,1,0,8,19.0,1117.26,13407.12
137455,772,63,1272,5,0,8,19.0,1043.92,12527.04
137456,772,63,1272,5,0,8,20.0,1176.06,14112.72
137457,772,63,1272,5,1,8,20.0,1121.46,13457.52
137458,772,63,1323,5,1,0,40.0,2201.17,26414.04
137459,772,63,983,5,0,8,35.0,4689.83,56277.96
137460,772,63,983,5,1,7,40.0,5342.86,64114.32
137461,772,63,1152,5,0,1,20.0,939.51,11274.12
137462,772,63,1323,5,1,0,40.0,2116.51,25398.12
137463,772,63,983,5,0,8,35.0,4426.57,53118.84
137464,772,63,684,5,0,0,40.0,5151.22,61814.64
137465,772,63,1272,5,0,8,4.0,420.0,5040.0
137466,772,63,1297,5,1,0,40.0,6747.86,80974.32
137467,772,63,1238,3,0,0,40.0,4457.13,53485.56
137468,772,63,1304,3,1,0,40.0,3785.6,45427.2
137469,772,63,289,5,1,0,40.0,2248.38,26980.56
137470,772,63,289,5,0,0,40.0,2248.38,26980.56
137471,772,63,983,5,0,7,40.0,5179.18,62150.16
137472,772,63,1152,3,0,1,20.0,939.51,11274.12
137473,772,63,1006,5,0,0,40.0,4500.0,54000.0
137474,772,63,1323,3,1,0,40.0,2061.02,24732.24
137475,772,63,1323,5,1,0,40.0,2481.93,29783.16
137476,772,63,396,5,0,0,40.0,8123.26,97479.12
137477,772,63,1272,5,1,8,19.0,1065.39,12784.68
137478,772,63,1272,5,0,8,19.0,1117.26,13407.12
137479,772,63,1155,5,0,0,40.0,3103.19,37238.28
137480,772,63,18,5,0,0,40.0,3394.56,40734.72
137481,772,63,1272,3,0,8,19.0,1117.26,13407.12
137482,772,63,1016,2,0,0,40.0,5510.08,66120.96
137483,772,63,983,5,0,8,35.0,3772.57,45270.84
137484,772,63,983,5,1,8,35.0,4595.33,55143.96
137485,772,63,1304,5,1,0,40.0,5526.56,66318.72
137486,772,63,983,5,0,8,35.0,4278.58,51342.96
137487,772,63,983,5,0,7,40.0,9648.55,115782.6
137488,772,63,983,5,0,8,35.0,4552.97,54635.64
137489,772,63,1197,5,1,0,40.0,2343.46,28121.52
137490,772,63,1197,5,1,1,25.0,1678.56,20142.72
137491,772,63,983,0,0,8,35.0,5054.9,60658.8
137492,772,63,1153,4,0,0,40.0,2390.78,28689.36
137493,772,63,1154,5,0,0,40.0,2946.42,35357.04
137494,772,63,983,5,1,8,35.0,4667.17,56006.04
137495,772,63,784,3,0,0,40.0,3652.45,43829.4
137496,772,63,1409,3,0,0,40.0,2500.0,30000.0
137497,772,63,983,5,1,8,35.0,4658.02,55896.24
137498,772,63,983,5,0,8,35.0,4975.71,59708.52
137499,772,63,1155,5,0,0,40.0,2903.25,34839.0
137500,772,63,1323,5,0,0,40.0,2259.29,27111.48
137501,772,63,1126,5,0,0,40.0,2891.2,34694.4
137502,772,63,1323,3,0,0,40.0,2201.17,26414.04
137503,772,63,983,5,0,7,40.0,4540.7,54488.4
137504,772,63,1272,5,0,8,19.0,2412.75,28953.0
137505,772,63,1152,5,0,1,20.0,1033.46,12401.52
137506,772,63,1155,5,0,0,40.0,2957.2,35486.4
137507,772,63,491,5,0,0,40.0,3904.97,46859.64
137508,772,63,1272,5,0,8,20.0,3900.0,46800.0
137510,772,63,1272,5,0,8,19.0,2182.65,26191.8
137511,772,63,983,5,0,7,40.0,5458.16,65497.92
137512,772,63,983,5,0,8,35.0,4270.89,51250.68
137513,772,63,625,5,1,0,40.0,4550.0,54600.0
137514,772,63,1197,2,1,1,25.0,1288.14,15457.68
137515,772,63,1154,2,0,0,40.0,2800.32,33603.84
137516,772,63,983,3,0,8,35.0,4214.51,50574.12
137518,772,63,983,5,0,8,35.0,4919.33,59031.96
137519,772,63,983,5,0,8,35.0,4783.38,57400.56
137520,772,63,1323,5,0,0,40.0,2411.56,28938.72
137521,772,63,1154,5,0,0,40.0,2864.66,34375.92
137522,772,63,1272,5,0,8,19.0,903.83,10845.96
137523,772,63,547,5,0,0,40.0,3692.0,44304.0
137524,772,63,685,5,0,0,40.0,6134.56,73614.72
137525,772,63,49,5,0,0,40.0,2769.05,33228.6
137526,772,63,625,3,1,0,40.0,4678.48,56141.76
137527,772,63,983,5,0,8,35.0,4387.2,52646.4
137528,772,63,685,5,0,0,40.0,5656.01,67872.12
137529,772,63,983,2,0,8,35.0,5010.61,60127.32
137530,772,63,1006,5,0,0,40.0,4766.66,57199.92
137531,772,63,1154,5,1,0,40.0,2646.28,31755.36
137532,772,63,785,5,0,0,40.0,3974.0,47688.0
137533,772,63,1155,5,0,0,40.0,3020.87,36250.44
137534,772,63,1272,5,0,8,19.0,2222.17,26666.04
137535,772,63,983,5,0,7,40.0,5192.7,62312.4
137536,772,63,1323,5,0,0,40.0,2720.87,32650.44
137537,772,63,685,5,1,0,40.0,5517.99,66215.88
137538,772,63,1325,5,0,0,40.0,3534.96,42419.52
137539,772,63,51,5,0,0,40.0,3016.0,36192.0
137541,772,63,983,5,1,8,35.0,4604.61,55255.32
137542,772,63,983,5,1,7,40.0,7117.94,85415.28
137543,772,63,904,5,0,0,40.0,5345.17,64142.04
137545,772,63,856,5,0,0,40.0,7500.0,90000.0
137546,772,63,983,5,0,8,35.0,5779.32,69351.84
137547,772,63,983,5,0,7,40.0,4978.49,59741.88
137548,772,63,983,0,0,8,35.0,4992.17,59906.04
137549,772,63,1153,5,0,1,20.0,1267.11,15205.32
137550,772,63,1409,5,0,0,40.0,2350.56,28206.72
137551,772,63,1382,2,0,0,40.0,3062.72,36752.64
137552,772,63,1154,5,0,0,40.0,2598.28,31179.36
137553,772,63,1393,5,0,0,40.0,5317.36,63808.32
137554,772,63,906,5,0,0,40.0,5893.33,70719.96
137555,772,63,1152,3,0,1,20.0,955.48,11465.76
137556,772,63,1323,3,0,0,40.0,2061.02,24732.24
137557,772,63,853,3,0,0,40.0,6748.76,80985.12
137558,772,63,51,5,0,0,40.0,2857.92,34295.04
137559,772,63,1323,3,1,0,40.0,2183.89,26206.68
137560,772,63,1156,5,1,0,40.0,3565.71,42788.52
137562,772,63,1272,5,0,8,19.0,2541.63,30499.56
137563,772,63,345,5,1,0,40.0,6531.67,78380.04
137564,772,63,983,5,0,8,35.0,4992.4,59908.8
137565,772,63,983,5,0,8,35.0,4751.6,57019.2
137566,772,63,983,5,1,8,35.0,4700.73,56408.76
137567,772,63,983,5,0,8,35.0,4278.79,51345.48
137568,772,63,983,5,0,7,40.0,4802.73,57632.76
137569,772,63,1381,2,0,0,40.0,2864.61,34375.32
137570,772,63,1016,5,0,0,40.0,6042.9,72514.8
137572,772,63,983,5,1,7,40.0,8670.25,104043.0
137573,772,63,1154,5,0,0,40.0,2534.23,30410.76
137574,772,63,1323,5,0,0,40.0,2237.73,26852.76
137575,772,63,983,5,0,7,40.0,8590.62,103087.44
137576,772,63,983,5,0,8,35.0,4797.96,57575.52
137577,772,63,1014,5,0,0,40.0,5603.08,67236.96
137578,772,63,983,5,0,7,40.0,5384.82,64617.84
137579,772,63,1382,5,0,0,40.0,3119.33,37431.96
137580,772,63,1014,5,0,0,40.0,5408.0,64896.0
137581,772,63,983,5,1,8,35.0,4982.85,59794.2
137584,772,63,685,3,0,0,40.0,5585.58,67026.96
137585,772,63,983,5,0,8,35.0,4744.86,56938.32
137586,772,63,1325,1,0,0,40.0,2917.3,35007.6
137587,772,63,1272,3,1,8,19.0,964.59,11575.08
137589,772,63,1035,5,0,0,40.0,7511.55,90138.6
137590,772,63,303,5,1,0,40.0,4698.62,56383.44
137591,772,63,983,5,0,8,35.0,3192.59,38311.08
137592,772,63,1014,5,0,0,40.0,4550.0,54600.0
137593,772,63,983,5,1,8,35.0,4850.53,58206.36
137594,772,63,983,5,0,8,35.0,4341.29,52095.48
137595,772,63,983,5,0,8,35.0,4979.05,59748.6
137596,772,63,1108,5,1,0,40.0,2623.87,31486.44
137597,772,63,1323,5,0,0,40.0,2271.24,27254.88
137598,772,63,1155,5,0,0,40.0,2940.39,35284.68
137600,772,63,1059,1,1,1,4.0,2042.16,24505.92
137601,772,63,983,5,0,8,35.0,5546.44,66557.28
137602,772,63,1083,5,0,0,40.0,3227.46,38729.52
137603,772,63,983,5,0,7,40.0,8123.64,97483.68
137606,772,63,983,5,0,8,35.0,4489.07,53868.84
137607,772,63,1272,1,0,8,19.0,1024.51,12294.12
137608,772,63,1154,5,1,0,40.0,2808.48,33701.76
137609,772,63,1411,5,0,0,40.0,3337.34,40048.08
137610,772,63,983,5,0,7,40.0,5881.85,70582.2
137611,772,63,1324,5,0,0,40.0,3021.1,36253.2
137612,772,63,1154,5,1,0,40.0,2797.71,33572.52
137613,772,63,1382,5,1,0,40.0,3091.03,37092.36
137614,772,63,235,5,1,0,40.0,2186.5,26238.0
137615,772,63,1154,5,1,0,40.0,2518.06,30216.72
137617,772,63,1155,5,0,0,40.0,3619.24,43430.88
137618,772,63,983,3,0,8,35.0,4491.55,53898.6
137619,772,63,1323,5,1,0,40.0,2061.02,24732.24
137621,772,63,983,5,0,8,35.0,5778.26,69339.12
137622,772,63,1153,2,0,0,40.0,2609.42,31313.04
137623,772,63,983,5,0,8,35.0,4465.39,53584.68
137624,772,63,983,5,1,8,35.0,4638.23,55658.76
137625,772,63,904,5,0,1,20.0,2645.56,31746.72
137626,772,63,1153,5,0,0,40.0,2593.35,31120.2
137627,772,63,1154,5,1,0,40.0,2763.94,33167.28
137628,772,63,1153,5,0,1,20.0,990.88,11890.56
137629,772,63,1154,5,1,0,40.0,2534.23,30410.76
137631,772,63,396,5,0,0,40.0,8243.01,98916.12
137632,772,63,1153,5,0,0,40.0,2234.76,26817.12
137633,772,63,1272,5,0,8,20.0,1144.0,13728.0
137634,772,63,983,5,0,8,35.0,4636.25,55635.0
137635,772,63,290,3,1,0,40.0,2695.3,32343.6
137636,772,63,983,3,0,8,35.0,4550.36,54604.32
137637,772,63,20,3,0,0,40.0,4370.18,52442.16
137638,772,63,1272,5,0,8,19.0,2551.51,30618.12
137639,772,63,1128,5,1,0,40.0,3601.52,43218.24
137640,772,63,1152,2,0,1,20.0,903.38,10840.56
137641,772,63,854,3,0,0,40.0,6570.89,78850.68
137642,772,63,435,3,1,0,40.0,3810.24,45722.88
137643,772,63,50,5,0,0,40.0,3711.47,44537.64
137644,772,63,1323,3,0,0,40.0,2341.32,28095.84
137645,772,63,1154,5,1,0,40.0,2827.57,33930.84
137646,772,63,1197,5,1,0,40.0,2469.27,29631.24
137648,772,63,1323,3,0,0,40.0,2122.84,25474.08
137649,772,63,983,5,0,7,40.0,4519.42,54233.04
137650,772,63,1197,3,1,0,40.0,2870.81,34449.72
137651,772,63,1323,3,0,0,40.0,2411.56,28938.72
137652,772,63,1272,5,0,8,20.0,1015.36,12184.32
137653,772,63,1153,5,0,0,40.0,2310.44,27725.28
137654,772,63,1153,5,1,0,40.0,2400.14,28801.68
137655,772,63,1409,5,0,0,40.0,2481.6,29779.2
137657,772,63,1272,2,0,8,19.0,959.53,11514.36
137658,772,63,904,2,0,0,40.0,5174.0,62088.0
137659,772,63,396,5,0,0,40.0,8290.66,99487.92
137660,772,63,1154,5,0,0,40.0,2624.99,31499.88
137661,772,63,1154,5,0,0,40.0,2749.06,32988.72
137662,772,63,983,5,0,8,35.0,4827.07,57924.84
137663,772,63,1126,5,1,0,40.0,3210.24,38522.88
137664,772,63,1119,5,0,0,40.0,7065.32,84783.84
137665,772,63,492,3,0,0,40.0,3750.0,45000.0
137666,772,63,1323,3,0,0,40.0,2387.02,28644.24
137667,772,63,622,5,0,0,40.0,3775.2,45302.4
137668,772,63,983,5,0,8,35.0,4688.31,56259.72
137669,772,63,1325,1,0,0,40.0,3106.91,37282.92
137670,772,63,1152,3,0,1,20.0,903.38,10840.56
137671,772,63,983,5,1,8,35.0,4751.89,57022.68
137672,772,63,1272,3,1,8,30.0,1764.1,21169.2
137673,772,63,983,5,0,7,40.0,5604.88,67258.56
137674,772,63,1272,5,0,8,19.0,1058.8,12705.6
137675,772,63,983,5,0,8,35.0,4523.11,54277.32
137676,772,63,1153,3,0,1,20.0,1195.39,14344.68
137678,772,63,548,5,1,0,40.0,5260.0,63120.0
137679,772,63,983,3,0,8,35.0,5204.88,62458.56
137680,772,63,1126,5,1,0,40.0,2860.0,34320.0
137681,772,63,1008,5,0,0,40.0,5976.52,71718.24
137682,772,63,1009,5,0,0,40.0,6240.0,74880.0
137683,772,63,1272,5,1,8,4.0,507.94,6095.28
137684,772,63,1154,5,0,0,40.0,2735.86,32830.32
137685,772,63,1153,5,1,1,20.0,1267.11,15205.32
137686,772,63,983,5,0,8,35.0,5056.24,60674.88
137687,772,63,1272,5,0,8,19.0,2058.33,24699.96
137689,772,63,983,5,0,8,35.0,4214.51,50574.12
137690,772,63,983,5,0,8,35.0,5906.32,70875.84
137691,772,63,880,5,1,0,40.0,3242.99,38915.88
137692,772,63,983,5,0,8,35.0,5381.8,64581.6
137693,772,63,1272,2,1,8,19.0,1065.39,12784.68
137694,772,63,983,5,0,8,35.0,5185.56,62226.72
137695,772,63,1007,5,0,0,40.0,4818.84,57826.08
137697,772,63,1152,2,1,0,40.0,2123.29,25479.48
137698,772,63,983,2,1,7,40.0,5868.1,70417.2
137699,772,63,983,5,0,7,40.0,4877.85,58534.2
137700,772,63,1272,5,0,8,19.0,1108.9,13306.8
137701,772,63,1153,5,0,0,40.0,2454.47,29453.64
137702,772,63,544,5,1,0,40.0,2032.17,24386.04
137703,772,63,1035,5,1,0,40.0,5833.33,69999.96
137704,772,63,1323,5,0,0,40.0,2476.36,29716.32
137705,772,63,983,5,1,8,35.0,4691.19,56294.28
137706,772,63,612,1,0,0,40.0,6028.73,72344.76
137707,772,63,1272,3,0,8,19.0,3293.33,39519.96
137708,772,63,654,3,1,0,40.0,5075.83,60909.96
137710,772,63,1239,5,0,0,40.0,5225.97,62711.64
137711,772,63,1272,3,1,8,19.0,1117.26,13407.12
137713,772,63,983,5,1,8,35.0,4376.85,52522.2
137714,772,63,983,5,0,8,35.0,4742.89,56914.68
137715,772,63,983,5,0,8,35.0,4775.24,57302.88
137716,772,63,1382,5,0,0,40.0,2972.12,35665.44
137717,772,63,685,5,0,0,40.0,6073.18,72878.16
137718,772,63,1156,5,0,0,40.0,3565.71,42788.52
137719,772,63,1272,5,0,8,20.0,1238.46,14861.52
137720,772,63,1014,3,1,0,40.0,4061.84,48742.08
137721,772,63,1155,5,1,0,40.0,3044.35,36532.2
137722,772,63,1272,5,0,8,19.0,3460.47,41525.64
137723,772,63,983,5,0,8,35.0,4711.35,56536.2
137724,772,63,50,5,0,0,40.0,3378.77,40545.24
137725,772,63,51,3,0,0,40.0,4071.68,48860.16
137728,772,63,1155,3,0,0,40.0,3098.09,37177.08
